"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COPS9",42.9951969881683,-0.152880818812521,0.220945997714672,-0.691937488770222,0.488976586568319,0.755517416583222
"GPC1",8.52361902015883,0.613233374094291,0.515187222930133,1.19031169019783,0.23392390773868,0.535288519444284
"LOC120757402",4.47674551545192,-0.783897656943199,0.443466499702151,-1.76765924251256,0.0771178875677442,NA
"PARL",6.31575254189383,0.416138020838095,0.388906173121229,1.07002163914836,0.28460956861398,0.589840199615575
"YEATS2",333.970000365639,0.147482223303554,0.168136416250433,0.877158123103352,0.380400758270954,0.673307121469663
"KLHL24",1294.257854941,0.103609368727769,0.194007234942718,0.534048994401473,0.593307637167596,0.818429825246656
"KLHL6",13.163789656038,-0.0865761329594512,0.3256727902657,-0.265837784264439,0.790364142244315,0.919583793167544
"FAM168B",6037.97767313064,-0.28268580738982,0.12174154400286,-2.32201595359412,0.0202320766137232,0.146638222213885
"PLEKHB2",383.254988682322,0.0245450737843341,0.154090395496679,0.159290095305538,0.873440323928435,0.954675941655016
"HS6ST1",19.6315224382599,-0.180713829081491,0.357286140310815,-0.505795799759494,0.613000007434881,0.830205805253064
"UGGT1",129.74388051298,0.325159862212024,0.165306007341714,1.96701782010782,0.0491811563965974,0.240511719668522
"SAP130",814.135012596788,-0.398325759258988,0.175708600717817,-2.26696790954865,0.0233921861387454,0.158358644243129
"AMMECR1L",245.218579479344,0.0820581084356148,0.134616000147383,0.609571732526405,0.542145541566114,0.790282508945776
"POLR2D",47.7359673994271,-0.317761037850234,0.222249138412021,-1.42975149474436,0.152788355017087,0.439103594703136
"WDR33",804.963619753423,-0.264158507957751,0.11214766963794,-2.35545249233057,0.0185001624809724,0.139628241705639
"LOC120757104",19.6156862986867,-0.00964297360110788,0.267840276475,-0.0360027017893551,0.971280204636045,0.990118279300744
"FBXL12",6.02736611369873,-0.63213532710883,0.516526442340802,-1.22381987695366,0.221020184254818,0.520862256909748
"LOC120757180",9.0187721610429,-0.266496366742884,0.55527037285701,-0.479939827100249,0.631270180496724,0.841704140120713
"KLHL30",55.5965195065871,-0.652467425433869,0.440980578906313,-1.47958313051353,0.138984531202616,0.418563473232544
"LOC120757181",20.7880458379847,-0.67801789683691,0.486723679005325,-1.3930242683539,0.163612452136997,0.453749174018793
"ILKAP",179.211745152507,-0.385211889587779,0.160434359566835,-2.40105604951353,0.0163478322824053,0.127968917763131
"SNED1",24.68122555731,-0.00788689940388267,0.344797955885853,-0.0228739737845014,0.981750800873982,0.99397127357282
"MTERF4",40.9048256735225,-0.319145563661049,0.363521876833001,-0.877926705378621,0.379983495606572,0.672830421654153
"PASK",180.089892450068,0.20554696707104,0.155666800831025,1.32042905727959,0.186691807443229,0.484355014404908
"PPP1R7",1424.10100409824,-0.130251827460217,0.12983564950188,-1.00320542131483,0.315761757805632,0.620071016623495
"HDLBP",1477.40397533155,-0.245785453710379,0.108145492582764,-2.27272952242812,0.0230424844328848,0.157117270166057
"SEPTIN2",67.2049178954299,-0.093722114188687,0.162435495621056,-0.576980504355589,0.563952625513299,0.804256059993406
"FARP2",4.89052589009506,0.99604267261827,0.546211635555207,1.8235471523887,0.0682205623458367,NA
"STK25",1046.61906442187,-0.298551580195473,0.185394378052282,-1.61035940427103,0.107319417615896,0.368091034175789
"BOK",207.864580202104,-0.229260634970166,0.182466652486879,-1.25645224398826,0.208952050094293,0.510313202899601
"ETV5",36.8200627068112,0.00818487499434061,0.320314588478174,0.0255526138638494,0.979614182373307,0.993533856380482
"UBE2G2",1247.94323775742,-0.240457739622067,0.149648549217458,-1.60681637663357,0.10809465468832,0.370052306753844
"THAP4",492.432200179748,-0.697213358989751,0.205331688420649,-3.39554680698587,0.000684916617727018,0.0129521861847088
