"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC120748273",44.6835690732136,-0.743926871140336,0.867706131641079,-0.85734886963788,0.391252107837798,0.706477730251707
"PIGT",382.783886591029,-0.66436270012679,0.595141396019246,-1.11631068611686,0.264289169011933,0.597103661350535
"RASSF2",57.3818256344183,2.49666913903099,1.03937892108989,2.40207790284316,0.0163022362761011,0.185142161780033
"BHLHE40",103.094712627165,-3.59745733633951,1.28067444602665,-2.80903343351683,0.00496904859250396,0.114848949878519
"LOC120763539",3764.02979775517,-1.64169113531399,0.611050096470137,-2.68667191904161,0.00721677988829998,0.133152642974244
"KLHL11",956.186372655378,0.196527532961874,0.462544471147039,0.424883541412821,0.670921573257512,0.862763831324874
"LOC120764569",6.83424448860305,-0.597772066879907,1.47571555546298,-0.405072688071224,0.685424081675727,NA
"SRD5A3",48.9819360462579,1.62042379091645,0.860506218685668,1.88310526493519,0.0596861038680071,0.314075982040726
"TRMT5",72.8782527646467,-1.34223654425639,0.750294000500113,-1.78894745707911,0.0736232778932596,0.342954605000103
"LOC120762886",21.4147659592499,-0.751308997906868,0.874631586123904,-0.85900053213998,0.390340222418508,0.706235572831166
"DECR2",79.1148566534055,-0.694787725588582,0.714335165698176,-0.972635478346513,0.33073450319183,0.65631053796729
"LOC120749146",4.61710444552953,-1.1585536415844,1.49738693673848,-0.773716941933454,0.439098198970866,NA
"LOC120749900",15.9452638982524,-3.71173810174049,1.57359337541985,-2.35876571401436,0.0183358277512783,NA
"LOC120754248",98.0038421294889,1.235322383656,0.688796982149804,1.7934491812093,0.0729011295746162,0.342324312964869
"C1QBP",96.4986060151569,-0.565187429546959,0.59640166542571,-0.947662393168418,0.343301351749956,0.666738613868298
"RPAIN",53.1651465632721,-0.636888461330787,0.788122379578637,-0.80810858546016,0.419028075658391,0.721846984189426
"AUP1",305.356382919229,-0.629622147199133,0.398983330747964,-1.57806629670166,0.114550379996807,0.412881930851518
"MRPL12",35.9521456748163,-0.258414910732547,0.79936105658222,-0.323276832921328,0.746485597492783,0.898591942301943
"CD164L2",15.6113814717291,-1.48200004898649,1.20999876121742,-1.22479468284364,0.22065258885611,NA
"SYTL1",46.9769226174601,0.977810379090195,1.0402584511022,0.93996869533159,0.347233618411163,0.669711524856779
"MPHOSPH10",6.6609278776291,-0.934139682041573,1.34032092604654,-0.696952247695591,0.485832678553126,NA
"ARFIP2",348.396088273208,-0.586041373009877,0.492401529523381,-1.1901696844385,0.233979705838547,0.563856438570999
"PATL1",267.232559241777,-0.379152648024408,0.483844799660795,-0.783624518213727,0.433260464843894,0.730747501892371
"DFFB",116.602884578607,2.10024686506594,0.775646984245454,2.70773548756726,0.00677439913199239,0.130393408021598
"C22H1orf174",15.5207548953093,0.863418614420984,0.986647200261864,0.875103698861991,0.381517484677423,NA
"ACAD8",9.18456490219816,1.47834886303945,1.66293323543904,0.889000731679494,0.374002686575865,NA
"LOC131378744",43.9447087026454,-0.431060660767434,1.13011301915581,-0.381431461686404,0.702883119345371,0.879379363701617
"ZBTB8A",10.819391167804,0.230286511706187,1.23702898532908,0.1861609666688,0.852318532925234,NA
"ATP5MC3",174.559599102262,-0.56877578446164,0.511555826865306,-1.11185476655982,0.266200599935202,0.59889134070183
"JKAMP",55.2317860464752,0.564394861875573,0.88891710935923,0.634924062022401,0.525477942949341,0.787711169525718
"CRELD1",225.721432623391,-1.69072963897244,0.55732356681229,-3.03365897236835,0.00241607378097868,0.0849125844811716
"NEFM",76.5487270822207,-2.72666533945344,1.27192667490731,-2.14372840293812,0.0320546550106972,0.251234652099548
"ILK",555.499207005068,0.301317109902186,0.5450550728942,0.552819567942403,0.580386967877082,0.819125337043907
"TAF10",155.161805174858,-1.96717332744116,0.598021927798084,-3.28946688407278,0.00100377367694098,0.0633498170877721
"METTL26",51.1101259569109,-1.48523901476141,1.10528662694622,-1.34375914676988,0.179026284120881,0.500044323191851
"WFIKKN1",16.8592037899068,0.0846379535323884,1.13764694753458,0.0743973811170587,0.940694192596059,0.979931940385206
"COMMD7",49.4700350614467,-2.58753449828094,1.42703363031884,-1.81322601185147,0.0697969694534483,0.336739587948861
"THG1L",10.0208467644528,0.19809138469565,1.18845184921652,0.166680193923078,0.867621690470348,NA
"NEURL2",4.18512701403058,0.18048446253508,1.7836203357823,0.101189955571974,0.919399670083538,NA
"ZBTB26",58.5245959646318,0.591964133716632,0.642094493966638,0.921926818060192,0.356566749449683,0.677902494191231
"ID2",96.1938307406709,-0.28552155100146,0.774731363401741,-0.368542651671894,0.712468648167235,0.88511665253639
"DCLRE1B",44.0874665235572,-1.49367935756605,0.76489296157374,-1.95279527019422,0.0508438592250528,0.29553382494013
"LOC120764667",28.3431082089209,-0.150664619907832,0.787080002095572,-0.191422243617793,0.848194794390496,0.94100117152698
"SLC25A42",319.405197114122,-0.296522075109367,0.648758999469197,-0.457060442093252,0.647627602226231,0.854373803852139
