"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC120764752",26.0310707939629,-0.951424396084388,0.414373851796176,-2.29605317024777,0.0216728414334625,0.223030643619333
"WDR83OS",26.4789101455219,0.235444115365435,0.590093099896074,0.398994862686755,0.689896989618828,0.882462790805929
"TRIM54",6.81388962502856,1.41701846782653,0.624330953740563,2.26965915967602,0.0232282711636774,NA
"TXLNA",246.044348032445,0.117635685632338,0.150603681692244,0.781094355134851,0.434747001702218,0.741085866812954
"OGFOD2",68.1495380950647,-0.367362119975901,0.271696807969167,-1.35210318708489,0.176342307922505,0.517026168525282
"RAD51",6.40787150854717,1.06847145810771,0.765690527188697,1.39543512707503,0.16288466476814,NA
"ZNF593",83.4071603648534,-0.431639691585681,0.333576769295777,-1.29397407528386,0.19567437573794,0.540221011220991
"IMP4",30.5045133298997,-0.336464006021739,0.391903855252518,-0.858537116979732,0.390595944190348,0.707687392983912
"TTYH2",10.0040410096464,-0.0837797937965672,0.47735320784181,-0.175509020197746,0.860679683695465,NA
"LOC120747958",16.0324098219609,-0.600655166640035,0.480346529778917,-1.25046217553917,0.211130764220019,NA
"MYCBP",71.4417852012464,-0.170060894823255,0.355097834912049,-0.478912789950905,0.632000671710044,0.850153037989439
"INPP1",39.0419008014047,-0.467746136165822,0.469068194108402,-0.997181522944454,0.318676407900876,0.64801023554636
"TCTA",9.12533644582995,-0.934891487210792,0.693530294245337,-1.34801824082983,0.177652515820292,NA
"AMT",9.54244300546957,0.647088943206725,0.665498627411389,0.972337006499515,0.330882919247211,NA
"NICN1",10.7823739639908,0.113258435583837,0.456749031627732,0.247966449277876,0.804160365823827,NA
"LOC120758268",123.78753403786,-0.504071185022816,1.22547373577998,-0.411327611768022,0.680832325533409,0.877694919180868
"NMB",30.0497293415916,-1.04470303132525,0.532200575573959,-1.96298741353028,0.0496476365517326,0.311351022248154
"LOC120748114",19.2063037742052,-0.332322224969634,0.571798914642872,-0.581187225892501,0.561114276051392,NA
"SNX12",1139.46343993056,-0.337126727227046,0.214428269244685,-1.57221213608897,0.115901361828765,0.448744597258022
"COQ5",23.9906327674492,0.745743674880892,0.460167620618079,1.62059137033422,0.10510530421373,NA
"ACY1",5.37744523061204,0.0607852823836125,0.665499561098644,0.091337824901439,0.927224163660447,NA
"MPI",46.8290207659062,-0.491366584768169,0.43361566846924,-1.13318456988144,0.257136752554262,0.59806545178226
"FAM219B",19.247464662511,-0.568844628856932,0.568267414054018,-1.00101574503242,0.316819196390411,NA
"LRRC73",22.6926639641316,-0.421205776921523,0.636072852406488,-0.662197380894269,0.507844732526289,NA
"GRK2",300.675572312568,0.0549105351425168,0.252643592470532,0.217343866137913,0.827940373805219,0.939313768604243
"LOC120754537",36.4983033347762,-0.13171493494021,0.523290020022979,-0.251705421277529,0.801268766318186,0.930329991245296
"CEBPG",1037.81931125151,0.150106778779925,0.196252141242455,0.764866960582506,0.444350769670859,0.75001427803444
"PDCD2L",6.7845211185992,0.5934239683182,0.681069095956684,0.871312429004915,0.383583585894414,NA
"CANT1",15.9970634717543,0.93356673946936,0.488486350130872,1.91114191669684,0.0559863457136937,NA
"UNC119B",47.3068768201996,0.357635781946051,0.35215990602979,1.01554940191232,0.309844010045017,0.639897312341348
"ORMDL1",91.8826326214495,0.151406989257526,0.461741587201249,0.327904164264797,0.74298412503728,0.9099302230223
